Image	Arch	OS	OsVersion	ProductVersion	Dockerfile	Repository	BuildTimestamp
sha256:6289d057be5304bbd9050d3559ab3920b41ed8090dc867a54408a278ac6ededb	amd64	Windows	Windows Server 2019	2.1.19	src/aspnet/2.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.27.52.00
sha256:62cea1f91b1b5e2e53e83d21db7072cc84ca4854e4125d9c505597b5717e7b00	amd64	Linux	Ubuntu 20.04	3.1.301	src/sdk/3.1/focal/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-30 00.27.48.00
sha256:62fe71ef72671fb72646c445d6c57dd076cbdf15dce3dc8756e7a42e8f863cd6	amd64	Linux	Debian 10	5.0.0-preview.8	src/runtime/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-17 13.37.04.00
sha256:63639357e6b1ed30bb7260b0b0cd92a5897057ffec693e78e0757e737f809b76	amd64	Linux	Ubuntu 18.04	2.1.18	2.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-12 22.19.54.00
sha256:641f1f2a3677e23501520e3eb7db93c1fc5249dd5ae27d0cae9812605697d750	arm64	Linux	Ubuntu 20.04	3.1.5	src/runtime-deps/3.1/focal/arm64v8/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-30 00.30.15.00
sha256:643d023ae1f4447ebcd904c364245869451076977e851517f9c44e21a7126ba7	amd64	Windows	"Windows Server, version 1909"	2.1.19	src/runtime/2.1/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.24.00
sha256:649d9310b15e03efcab2eafba9beff91d64a93584f337b75c9fba3561aa5c294	amd64	linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.18.00
sha256:64e53eef562f3d3c4d2e73adc255665df9de9c84d6d09092bfd425e6562a7133	arm32	Linux	Debian 10	3.1.4	3.1/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-12 22.26.46.00
sha256:652cf32134fdf1bc078c0ff1fb761e5b9757ede36fb153dcfe346e06bc3c2d9d	amd64	Windows	Windows Server 2019	3.1.5	src/runtime/3.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-29 20.47.38.00
sha256:6553d5bcfd52eaf20f8b59cb7527d89b2077cd97cd6bce6f4371f4f9bdba1bdd	amd64	Linux	Debian 10	5.0.100-preview.8	src/sdk/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-13 21.46.36.00
sha256:65d496fda948c32bf4dd2f4ec23ad39c1b6fbe792799ef220876e26de63d4b2d	amd64	Windows	"Windows Server, version 2004"	3.1.301	src/sdk/3.1/nanoserver-2004/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.52.11.00
sha256:66017888d831c8dad92d70ea350f39ac2c27a3c2a1ac133afea84cc1cda99891	amd64	Linux	Ubuntu 20.04	3.1.4	3.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.09.14.00
sha256:66664b6f04515e7abfe63e42d545e1285c44c7b38b39dfb7d5faab8b9f168097	amd64	Linux	Alpine 3.11	3.1.4	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-19 17.38.00.00
sha256:6667f00f082d701f5fd50407167daae98312242c4f8465b18ab8ae0658ccd181	amd64	Linux	Debian 10	3.1.4	3.1/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 08.08.02.00
sha256:672eb68e2e63b5a87e0a15f9b09d7054335a539b62ea6750e66fc97a9fe9ab2f	amd64	Linux	Ubuntu 18.04	2.1.19	src/runtime-deps/2.1/bionic/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-29 20.47.29.00
sha256:674dd91d70071bb9fb9814f3576a6a476c0f68c804cfe37f6879f5859e09e481	arm64	Linux	Ubuntu 20.04	5.0.100-preview.8	src/sdk/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/sdk	2020-08-13 21.52.19.00
sha256:675f170eae9a221c29a6a7d74bfaddbe3055fb6590e3b886ce3d931716442866	amd64	Linux	Alpine 3.12	3.1.5	src/aspnet/3.1/alpine3.12/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.47.24.00
sha256:6775c77e58c4fd0bbf8cde49e64ee0919f3fa946a9403dcc6772133e840da07c	amd64	Windows	Windows Server 2019	2.1.18	2.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-19 17.38.45.00
sha256:67dd4044362ecf95f8f2a53cc9f83532a031789b48de76c46d0ccc512fdbc900	arm64	Linux	Debian 10	5.0.100-preview.7	src/sdk/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/sdk	2020-06-29 20.48.44.00
sha256:680b1874c0363fc3326413bceae08ee5ab35458d9d23c3863cedad9228054ec6	amd64	Linux	Alpine 3.12	3.1.5	src/runtime-deps/3.1/alpine3.12/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-29 20.47.16.00
sha256:685f920987269a2db9e7d8bcf109060a7bbaa3aa2be7e4cd0b270c9f5cefc7c1	arm64	Linux	Ubuntu 20.04	5.0.0-preview.7	src/aspnet/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/aspnet	2020-06-29 20.47.55.00
sha256:68ac2731001573fd7ef6154d9adbdb710f0711227824bce8e25ba851373e9ff1	arm32	Linux	Debian 9	2.1.18	2.1/aspnet/stretch-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.09.59.00
sha256:693348ff9d0fc3285205939d333c5cd7d312bee087c50240a55856dccfa18469	amd64	Windows	"Windows Server, version 1903"	5.0.0-preview.4	5.0/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.07.07.00
sha256:694539008229b8d128e0e8799065bc1d986a6fbe3ff41b7568a301cf8b8e3b4b	arm64	Linux	Alpine 3.11	3.1.4	3.1/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-19 17.37.46.00
sha256:694a2d52a9ce37babc8c5e2a7b4faefed1505b6c53ee5660eed9b41c8b7570cc	amd64	Windows	"Windows Server, version 1903"	3.1.3	3.1/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-07 00.26.22.00
sha256:6958a21f1a040ab0c9b7c4da8ee5be68dcf5f7c446089e5796847f21749cf476	arm32	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-08 21.36.07.00
sha256:6980798de211d983b519092c4099a40f798dfa7f2261bbcd25ccf6fcdf7fe11c	arm32	Linux	Debian 9	2.1.18	2.1/aspnet/stretch-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-14 00.19.34.00
sha256:6aa1331418eb49ab30fb6af017a947815de0a2a7e9b380ec8b433e0e37472607	amd64	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.44.04.00
sha256:6ab8f7a20376bfe8e9c06262e01df27de860c5b146f24443a87d7b3f380ced5c	amd64	Windows	"Windows Server, version 2004"	2.1.19	src/runtime/2.1/nanoserver-2004/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-29 20.48.58.00
sha256:6aeaa8e2cfb57bcfcfea2b0055faab03e291fa7460044aa8aa143ecb7642018e	amd64	Linux	Ubuntu 20.04	5.0.0-preview.7	src/runtime-deps/5.0/focal/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-06-29 20.47.27.00
sha256:6b619c7938fbf51799c7572ceb8adc3834457eb88d5f481b47467d63f30f7708	arm32	Linux	Ubuntu 18.04	3.1.5	src/aspnet/3.1/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.27.51.00
sha256:6bc6dc8689ceb3982cc19844638c15dfd32f470bd5e16b2b7a37315f5a3b429f	amd64	Linux	Debian 10	5.0.0-preview.8	src/runtime-deps/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-08-17 13.36.48.00
sha256:6be3853b73394a6ede39c514e223fcab7b95be5af07a500282c0b12faf52ba19	amd64	Linux	Alpine 3.11	3.1.3	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.06.00
sha256:6c0a4f55262a35398f0d1505f0d342964bb380946246ec495a26a2fa74128b63	amd64	Linux	Ubuntu 20.04	5.0.0-preview.7	src/runtime/5.0/focal/amd64/Dockerfile	dotnet/nightly/runtime	2020-06-30 00.28.36.00
sha256:6c890f530bacccd9752b667e70c0a9c61955215bcf03566cda1837540c16dfbc	arm64	Linux	Debian 10	5.0.0-preview.7	src/aspnet/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/aspnet	2020-06-29 20.07.46.00
sha256:6d98cdd1b137fe79f60ef8f4c33bcf70d9f59ef4dd4c24dacd0e8ca138865868	arm32	Linux	Debian 9	2.1.807	src/sdk/2.1/stretch/arm32v7/Dockerfile	dotnet/core-nightly/sdk	2020-06-30 00.29.07.00
sha256:6e06aa6f82913fea1168a7aa44182db793a45fbfedffaef2bbcbdac2a128bc43	arm64	Linux	Alpine 3.11	3.1.3	3.1/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.43.30.00
sha256:6e52b41f9d633d8f89c13357f858fc841e68ddd3cc9f7e45a34114b78dd2391b	amd64	Linux	Alpine 3.11	2.1.17	2.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.58.06.00
sha256:6f3d094cfb5fe1d831e038bd6f1cc966eb189dd52d82e353b016f1ac53dc5f6f	arm64	Linux	Alpine 3.11	3.1.4	3.1/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-12 22.19.21.00
sha256:6f4e885cd1daee43ec040f31a11db59fe11770dac51d54af7ef5104d49ea3091	amd64	Windows	"Windows Server, version 1903"	5.0.0-preview.8	src/runtime/5.0/nanoserver-1903/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-17 13.37.18.00
sha256:70688767282582c6ba4e9a3ef3ea47e5bccbf7f3ef54468deb131113efcda943	amd64	Windows	Windows Server 2019	5.0.100-preview.8	src/sdk/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-17 13.39.54.00
sha256:70a6e908dcfc53782eb85d20cae5345e3e7c70fa586114001be7565057804bfc	amd64	Linux	Debian 10	5.0.0-preview.7	src/runtime-deps/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-06-29 20.08.36.00
sha256:70d807f41ec6a1e649635b4bbeb5dad69d32e9729435786510603cdec3494169	arm64	Linux	Ubuntu 18.04	3.1.4	3.1/aspnet/bionic/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-12 22.19.55.00
sha256:714f9b83f78b5e67f39a9ec6634f91e380a9416695fb8b768247963b6e7faf65	arm32	Linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-08 21.36.22.00
sha256:71943a98bb99cd66b646a6f4df4c9a43319284c3459dbfa5a76bfc33704a1a16	amd64	Windows	Windows Server 2019	2.1.18	2.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.25.00
sha256:71ea04d55563b7b99138d9c3cfbe864133479c7a5f6731b8be0e8652f30b17a9	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.7	src/aspnet/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/aspnet	2020-06-29 20.49.21.00
sha256:733d5c85d989d83ede6a9e089d82e63d5d6997ee7ac5cd2458196a0c471f1752	amd64	Windows	Windows Server 2019	5.0.0-preview.7	src/aspnet/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/aspnet	2020-06-29 20.49.29.00
sha256:737c316b2842fa0dba049c8343f8d8a862c3229c4f828f9c1930fff783427ad9	arm32	Linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.07.52.00
sha256:738213a5a6ecd5257f5d622977b2c0a5368bae51beb02322afd6d50fb00d982f	arm32	Linux	Ubuntu 18.04	3.1.5	src/runtime-deps/3.1/bionic/arm32v7/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-29 20.47.36.00
sha256:743156ca16506ea8b36832e9e60ce2c257f5376c28bc328580d4cdfc13aa71b4	amd64	Linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.40.00
sha256:7449fc17db5850da33cd0bef9ab79e71ba85e2cd08c7b66488ab156356e0131a	amd64	Linux	Alpine 3.12	5.0.0-preview.8	src/runtime-deps/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-08-13 21.44.42.00
sha256:74f0595788d0405e81c455fc15bb54125573ef9c4afd05f9bed18fc0783e811a	amd64	Windows	Windows Server 2019	2.1.19	src/runtime/2.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.29.00
sha256:7524bc441409ec4e61d8e4a8cb734ec3c50d5fbff682cf07d0bbc5d6e8e08556	arm32	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.31.56.00
sha256:752f6fc1f230093c8c467fbcd4a7609306f729fe11021d142d2fc264e466632b	amd64	Linux	Ubuntu 20.04	5.0.0-preview.4	5.0/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.52.35.00
sha256:754e39119e68fbe326f4d8ff6395fecec41752c3d5368b873f93a7d8027767ac	amd64	Linux	Debian 10	3.1.4	3.1/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.23.00
sha256:7552b5df8067c1841f9dca6eea9562295ee6c4852541757f2b0419a391d64847	arm64	Linux	Ubuntu 20.04	5.0.0-preview.8	src/runtime-deps/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/runtime-deps	2020-08-13 21.45.46.00
sha256:758303a19562ab7aa9c66ccb01430aad3116fd96c90b670e4f3b832374e16427	arm32	Linux	Debian 10	3.1.5	src/runtime/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.43.00
sha256:75830d5dbc470c9c4aeb4b474b40499af84524abd248adba0e533bca313fc2f9	amd64	Linux	Ubuntu 20.04	5.0.0-preview.8	src/runtime-deps/5.0/focal/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-08-13 21.45.09.00
sha256:75900329047505d385868f513d753da04f579bc014f3bed392f6e8b01ed0eb1d	amd64	Windows	Windows Server 2019	3.1.301	src/sdk/3.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-30 00.31.27.00
sha256:759091aa0a7e79da55105425aae2c0caacf90f36576a3bc7316151a1c37b1561	arm64	Linux	Alpine 3.12	5.0.0-preview.8	src/aspnet/5.0/alpine3.12/arm64v8/Dockerfile	dotnet/nightly/aspnet	2020-08-13 21.44.20.00
sha256:75a6079eafb038f4f302c2b9593b8313de5a225d33f4a5b689052c854379dd2f	amd64	Linux	Debian 10	3.1.5	src/runtime/3.1/buster-slim/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-29 20.47.33.00
sha256:75bd97179e89fa8b9f813ad665ea6611f6a2d33213f2b8d7ef35d99ea57f3ce3	amd64	Linux	Ubuntu 20.04	5.0.0-preview.8	src/aspnet/5.0/focal/amd64/Dockerfile	dotnet/nightly/aspnet	2020-08-18 13.02.39.00
sha256:75d44a09638470c7d86b9659101fb1a9888a2fdee118c80930372a8fd0b22d87	arm32	Linux	Debian 10	3.1.5	src/runtime-deps/3.1/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-30 00.27.20.00
sha256:7611fea8af1d7c86af199e6fa641a59b4088e1f0e69123e8d3bae41bb36dcdc1	amd64	windows	Windows Server 2019	3.1.3	3.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.18.00
sha256:7620e9eb2c4559bfc6b293bdd463e7de868ab30682a211d2737bf796f2e78994	amd64	Linux	Ubuntu 20.04	3.1.5	src/aspnet/3.1/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.47.43.00
sha256:76349bd6dd881cd9931b55b013a40b2ee25f0e1005f15a098239db945dae3a94	amd64	Linux	Alpine 3.10	3.1.3	3.1/aspnet/alpine3.10/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.43.47.00
sha256:7738478b10def15342b62c9a6099f0feb73e2122b4280fbe8c802f78f582ad6d	arm32	Linux	Debian 10	5.0.0-preview.7	src/runtime/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/runtime	2020-06-29 20.07.39.00
sha256:77bd0e098dee1fbefe8e2c68c3b65d3cc6ca91bfe9b376f34ee78c2d263474f6	amd64	Windows	Windows Server 2019	5.0.0-preview.8	src/aspnet/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/aspnet	2020-08-17 13.36.36.00
sha256:780da8b7bbd483b29c1b081d6f52c47811ac5e630c65f97732787f5e56c8974f	amd64	Windows	"Windows Server, version 1909"	3.1.301	src/sdk/3.1/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-30 00.30.15.00
sha256:784f96d65409c73d7ecaa460e6fd9ad2ba2a7e9b50f646f2561abaa388e79abc	amd64	Windows	Windows Server 2019	5.0.0-preview.8	src/aspnet/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/aspnet	2020-08-13 21.45.07.00
sha256:79058f7988b984d92e804e09d005844517ad68031bb1a6b72abe62a5d5719e6a	arm64	Linux	Alpine 3.12	5.0.0-preview.7	src/aspnet/5.0/alpine3.12/arm64v8/Dockerfile	dotnet/nightly/aspnet	2020-06-30 00.29.59.00
sha256:79a1ba7ec336b5d84fc5206114f3a02f9ae3ad41f3d2b6daf963357afce8856b	arm64	Linux	Ubuntu 18.04	3.1.4	3.1/aspnet/bionic/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.09.37.00
sha256:79ce6c9aca1ee601aecf279e0b00de9231bced4034f46538b4e0b72cec3a6280	amd64	Windows	"Windows Server, version 1903"	5.0.0-preview.8	src/aspnet/5.0/nanoserver-1903/amd64/Dockerfile	dotnet/nightly/aspnet	2020-08-13 21.45.06.00
sha256:7a288b9728f7152e048b651c88667c3785a47b07420c1098ee09d584795ece5f	arm64	Linux	Ubuntu 20.04	5.0.100-preview.8	src/sdk/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/sdk	2020-08-18 13.07.28.00
sha256:7a9a13d27d4540b0c55c9e3d1d8f34160e18b400cc8025343bfaff9f28ec5316	arm32	Linux	Debian 9	2.1.19	src/aspnet/2.1/stretch-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.48.09.00
sha256:7aa59619a6e58ddb8e568d895858c24752c710a6e9bee055bdb41784dc82bbcb	arm32	Linux	Debian 10	5.0.0-preview.7	src/runtime/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/runtime	2020-06-30 00.27.35.00
sha256:7b03fb564364a9724229247d10e79aa036889bcc0a9a594d6aaac9a22464c4c1	arm64	Linux	Ubuntu 20.04	3.1.5	src/aspnet/3.1/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.30.47.00
sha256:7b61412330be1ad67d1886069a8829ee60fa2fb13cc8e4fb0464f04c13f5d06b	arm32	Linux	Debian 10	3.1.4	3.1/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.37.55.00
sha256:7b82706c2d1846529201d57bbeaf5dd899b5edbfa6a7b597e665db8dd336f087	amd64	Linux	Debian 9	2.1.19	src/runtime/2.1/stretch-slim/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.26.00
sha256:7bfda7ecbfe42f69289a424de7e008c6c1381eedc9a187895fc7dba14a6a68fb	amd64	Linux	Alpine 3.11	3.1.5	src/aspnet/3.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.47.22.00
sha256:7ceb6f24f870654ba61e1359b936561edbb8cb69e2006aeef6b585adcd4632c6	amd64	Windows	"Windows Server, version 1903"	2.1.19	src/aspnet/2.1/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.49.19.00
sha256:7d589fa640dc197b6ed1dd97f3ce09616f7bedfa542b0fa7c4fd550305618165	amd64	Linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.28.16.00
sha256:7d9bea6ab8d246e5dba7ca362eaf3c2c9aeb01649f9d02d15f8004b2aeb96741	amd64	Windows	Windows Server 2019	5.0.100-preview.7	src/sdk/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/sdk	2020-06-29 20.52.23.00
sha256:7e11e12325669b52021b9f2837830f80f9d043df97bbdb2e7130b742d3234534	arm32	Linux	Debian 10	3.1.4	3.1/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-14 00.19.19.00
sha256:7e22e89146e6a5076eee8ec7202e854d5af17d2753e478dd9083991e54d9d47c	arm32	Linux	Ubuntu 18.04	3.1.301	src/sdk/3.1/bionic/arm32v7/Dockerfile	dotnet/core-nightly/sdk	2020-06-30 00.27.40.00
sha256:7f81437dcff34057a51afa14e494322737e643ffdaa1beacbb7d54ebc4810d7f	arm32	Linux	Debian 9	2.1.17	2.1/aspnet/stretch-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.54.00
sha256:7fc14b9977f0dd2d213dc9ac7a9977c18dc14f2b0f7d54d53f1e4950a77ef6de	amd64	Windows	"Windows Server, version 1903"	2.1.17	2.1/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.30.09.00
sha256:801ea058ae52557ad8767917f6d9ecd97d2506c6cb3771ce854a679a4ac5a1ab	amd64	Linux	Alpine 3.11	3.1.4	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-12 22.19.09.00
sha256:80383a65eccfeb8b1d81ea79c12095799a80dd7c78d7842675c4d1ecb975e99e	amd64	Linux	Debian 9	2.1.19	src/runtime-deps/2.1/stretch-slim/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-30 00.27.16.00
sha256:805a6fb78a6649a32a331897e99a11cbc43d1fef943cab086c7c2add41aa1cc7	arm32	linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.18.00
sha256:809d8e74567b148c1058f620fc0d2749ccb7ea3beddfb4c6b994202e7f8ce46e	arm64	Linux	Ubuntu 20.04	5.0.0-preview.7	src/runtime/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/runtime	2020-06-30 00.30.44.00
sha256:80b70e058e2088786de10701c98dda36e9e0645a4ad3ff2948c8f8bdcd34d57e	arm64	Linux	Debian 10	5.0.0-preview.8	src/runtime-deps/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/runtime-deps	2020-08-13 21.45.08.00
sha256:80ee2325e2e090abb6b6492b9c397e6f4f1f014c48596dac86bd866e845365ac	amd64	Linux	Ubuntu 20.04	2.1.18	2.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-12 22.19.47.00
sha256:80f20efbdac1c6af7f992ef96104aabdd64f1019b5fce3c38448f006e0c811aa	amd64	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.58.31.00
sha256:81dec8325d9629ec4dcfeb324eb795b2293ec699fced134df59b169d80977743	amd64	Windows	Windows Server 2019	3.1.3	3.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.29.00
sha256:822a7f883394fc40f37a171bb5284374c6480282252e61c3d03bed83ba685136	amd64	Linux	Alpine 3.11	3.1.5	src/runtime/3.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-29 20.47.18.00
sha256:8314e3ac59a7364ae65e7741aa30bea2904ae4540ae83fd0b0017f16a0c99b45	amd64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.58.18.00
sha256:833e5676a0cc373ab7b23cdb88ea1edbf9d6af624fe0297a0e4c2bd5ad51f7c8	amd64	Windows	"Windows Server, version 1903"	2.1.17	2.1/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.27.00
sha256:83c07d7022c56ef38af5ad2ae4d8eca8e22b8fd7d20acad6589e0d47a0b3d867	amd64	Windows	"Windows Server, version 2004"	2.1.19	src/aspnet/2.1/nanoserver-2004/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.49.17.00
sha256:8401f0e0fe371ebe5724868388e6e98e29a589411580e97e68dd3dcd823220e3	amd64	Windows	Windows Server 2019	5.0.100-preview.8	src/sdk/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-18 13.06.29.00
sha256:8402850dad35a9738f003f785291007df061dd85e19bcc3ee0589b7cca0c5a08	amd64	Linux	Ubuntu 18.04	3.1.4	3.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.09.25.00
sha256:84329992e260d7211c44b616f165b76275144d2627d4d711765f5708f6e10212	arm64	Linux	Alpine 3.11	3.1.3	3.1/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.28.26.00
sha256:8481c8787806c4088b5bf5d641706b71c90fe87a6892a0876d91710b79c4fbab	amd64	Linux	Alpine 3.11	3.1.5	src/runtime-deps/3.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-30 00.27.07.00
sha256:849b1c4614ad0c3a45ff6110e593b3ef0f24e587fe4d6225e1507b30c0f7c561	arm32	Linux	Debian 9	2.1.807	src/sdk/2.1/stretch/arm32v7/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.52.03.00
sha256:852af116bffb87be2dbdb5146e5a78a4ae53805ff1bcd759152bb0e3b0c385af	arm64	Linux	Ubuntu 20.04	5.0.0-preview.4	5.0/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.08.36.00
sha256:857dcc07527228158dab5a1bb2ac8d2c1bf049e5c12533613be2a3dfed861156	amd64	Linux	Ubuntu 20.04	5.0.0-preview.4	5.0/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.28.37.00
sha256:866486426ebef6d0f72d0e1d4609cf1add6fcfb3bfde65bd91dd497c637791d7	amd64	Linux	Alpine 3.11	2.1.17	2.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.28.14.00
