Image,Arch,OS,OsVersion,ProductVersion,Dockerfile,Repository,BuildTimestamp,ProductFamily
sha256:a8ee514895a28a93bc8acf9746a69e0fe63438389af650ac74818843b4606d19,amd64,linux,Ubuntu 18.04,3.1.0,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:8ab84d52f821f413c70005f3a41489a031c3dc7b0936481cf4305720de60afd4,arm32,linux,Ubuntu 18.04,3.1.0,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:c122636e7f3ad6b2f17ed08cc7bd96291debef11f4359c0fa98fe6410a91d318,arm64,linux,Ubuntu 18.04,3.1.0,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:74bfae09b00d47ab8a31723576a0a6659b2d176f4fc134db68957e425d707cdc,amd64,linux,Debian 10,3.1.0,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:33bdf206667778bd53de520c6bb1e5f04c20d4b4a32f0dfcd360e1853af26035,arm32,linux,Debian 10,3.1.0,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:cf33230daee4dccbc47552cb6a9be03ad01d17b9ca9d1c2aac10c76ad60ccf7f,arm64,linux,Debian 10,3.1.0,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:50abec8059f0ba100264530dde4a91a7cc5cd054f17f29b8ff158e8b6c703f6f,amd64,windows,Windows Server 2019,3.1.0,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:3c2b14996f52f533e48f9f02522f0418ee851090bb9d97da99556d338f7aa69f,arm32,windows,Windows Server 2019,3.1.0,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:e65a364baa643ad3dcf588c7665c83944bb5e250398a733104aef289d1da2597,amd64,windows,"Windows Server, version 1903",3.1.0,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:6e959d20ec9159b4528621be808a4e6f92d6ce662af184c10affa892bc246374,amd64,windows,"Windows Server, version 1909",3.1.0,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:5a208bf77f0746e43991663128435b38438321fe100538493766890e385c7e6c,amd64,linux,Alpine,3.1.1,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:fb5f62764c3066e3454d5608b88b958bab66458b3787ab9868591b3a9e34236d,arm64,linux,Alpine,3.1.1,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:fbe3318137d91488fde23a15c745016ef57806420feb9f2461d89a164462ad41,amd64,linux,Ubuntu 18.04,3.1.1,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:ae19ade28710ddd016ce4276d8b9f4ff98e0c161a0e99223fcf9d06b4e3d118e,arm32,linux,Ubuntu 18.04,3.1.1,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:4ed294a0d9f526b793518f8380275f77844d31f9f08dc2419391759f6dd5aa0b,arm64,linux,Ubuntu 18.04,3.1.1,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:4465f84461b15e8662ba4af1aeec923e590bc79d88ba1edb21a02cce6cd8cca5,amd64,linux,Debian 10,3.1.1,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:281c40f7420b637b9dad3599349942321a816a1a129ff5b074f5ca6c0d08749a,arm32,linux,Debian 10,3.1.1,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:9a0269e32e0899ef6636d9c886a7e1dc352515c15ff03950caddf73e747d0b12,arm64,linux,Debian 10,3.1.1,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:6fd37958fbd52be301bed44b2358bf4940da2c0f2821dcf2b75e9008e4604b5d,amd64,windows,Windows Server 2019,3.1.1,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:4afccf8b1b819c6b0598e70bf46cc3b1779b7ae368ebdfdc425c2f4147d59824,arm32,windows,Windows Server 2019,3.1.1,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:ba5b0ee865e105e3bbd34fd8ea94d071bee465d95fc3ebd3a5fae28d8441d005,amd64,windows,"Windows Server, version 1903",3.1.1,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:d08b30b023c95f7cc293084c21bc0fdf69867427ff788780183b5aee28b1ab3b,amd64,windows,"Windows Server, version 1909",3.1.1,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:d962de32226f09e04db9cafe0d60b9dce183d61c5c1e86607ad045986b41be83,amd64,linux,Debian 10,3.1.102,,dotnet/core/sdk,2020-03-11 13:52:00.00,core
sha256:92c8a413188b7788a28346ad9bda48cb217d8e1f8f7fb08c51341ca18cfbeeb1,amd64,linux,Debian 9,2.1.16,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:f30a7e2bb615fcc98ad3b4c99183b7f297d27b68aa23ebe34f25548f1dfaac7a,amd64,linux,Debian 10,3.1.2,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:26048ea18ebd8e9adc612d919cacf9639cd2fe7969c9c795058b1bdb74c6bcd5,amd64,linux,Debian 10,2.1.16,,dotnet/core/runtime,2020-03-11 13:52:00.00,core
sha256:38d4bcff3b4e3e9f6383612c34989950304ab8dfe366a44df177bc188c6c8bda,amd64,linux,Debian 10,3.1.103,,dotnet/core/sdk,2020-03-11 13:52:00.00,core
sha256:df806d8299c02aa1cc51d78bdbd02295837d12fcd9534ef9a8d7c10d7a6868e3,amd64,linux,Debian 10,3.1.2,,dotnet/core/runtime,2020-03-11 13:52:00.00,core
sha256:69ff28c690971bdfc3fd15eb7d7b24b4dd97c6de87f55a189a1ca5fb3ed42d61,amd64,linux,Debian 10,3.0.3,,dotnet/core/aspnet,2020-03-11 13:52:00.00,core
sha256:f4798993581a660740f06bdc126cf8258788a67518fb43e4275ecc6d4b226211,amd64,linux,Debian 10,3.1.101,,dotnet/core/sdk,2020-03-11 13:52:00.00,core
sha256:7677e15004d0d23fbacade1eb367a1c73f46f2a9b609a6b7ebf40babe0053f98,amd64,linux,Debian 9,2.1.804,,dotnet/core/sdk,2020-03-11 13:52:00.00,core
sha256:42699bba2fe4545dd753694499e6db08478ba5b3bcc34b929e7e324d4c115449,amd64,linux,Debian 9,2.2.207,,dotnet/core/sdk,2020-03-11 13:52:00.00,core
sha256:7d4a2d9e9eb46bcad4b6e1e220e1f24ec5227c1e1b957262ea23d2dcafa31036,arm32,linux,Debian 10,3.1.2,3.1/runtime-deps/buster-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:41.00,core
sha256:71d6af01f9251c3c79258a861c11774f816b97beb49644b3c0408b035a53226e,amd64,linux,Debian 9,2.1.16,2.1/runtime-deps/stretch-slim/amd64/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:41.00,core
sha256:26035add307c7cf6295774f1ab9307e77f42a7714957cf924ad0fcdd004695e5,arm32,linux,Ubuntu 18.04,2.1.16,2.1/runtime-deps/bionic/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:41.00,core
sha256:e48e364dcce650c579e8dc373353f8df1dd041783b2661a9bc40812b11a529a4,amd64,linux,Ubuntu 18.04,2.1.16,2.1/runtime-deps/bionic/amd64/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:41.00,core
sha256:7e973368521b5c21bc0b5986eee33639e5187059494f15ce46aae2f948745842,amd64,linux,Debian 10,3.1.2,3.1/runtime-deps/buster-slim/amd64/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:41.00,core
sha256:9ca7536750741b0cd09f5a90df5fff8a7b184f732e2dce8bc1978b193bb5e44c,arm32,linux,Debian 9,2.1.16,2.1/runtime-deps/stretch-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:42.00,core
sha256:4673067d19f9453beb9609b2cb414d70ca7773c6439903d634ffb8c5a4e435cc,amd64,linux,Alpine 3.11,2.1.16,2.1/runtime-deps/alpine3.11/amd64/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:42.00,core
sha256:5d262c1da66726793f2db5d8b02b9cb3c101a84daeff7ed089c54996dc5a648e,arm64,linux,Alpine 3.11,3.1.2,3.1/runtime-deps/alpine3.11/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:44.00,core
sha256:306ea724a41ee6b10321d1c412cb7a595ba4e5bfe1163dfcaef085b1fde0beb6,amd64,linux,Ubuntu 18.04,3.1.2,3.1/runtime-deps/bionic/amd64/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:44.00,core
sha256:70c13ee593fd75f96bd754850ec0be33efdb8481d8a2f94d39006caabb198b61,arm64,linux,Alpine 3.10,3.1.2,3.1/runtime-deps/alpine3.10/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:44.00,core
sha256:f0bdca52a28db75dd63ff3e20e93e3504e43e74b28ff69e790c9a71a9062c798,amd64,linux,Alpine 3.11,3.1.2,3.1/runtime-deps/alpine3.11/amd64/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:44.00,core
sha256:1f89de80118b16385976e16f6165e75197bab8309d37b6170bd09eca9f64f081,arm64,linux,Debian 10,3.1.2,3.1/runtime-deps/buster-slim/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:44.00,core
sha256:1a291c6cf34962ef113dcadfd504f99cf1d66c9fbe65090b605f21019992108c,amd64,linux,Alpine 3.10,3.1.2,3.1/runtime-deps/alpine3.10/amd64/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:44.00,core
sha256:e0ee83f9b2757f9c3ab783943223d5f74788b9217775fc473616a7c1ffabbb1d,arm64,linux,Ubuntu 18.04,3.1.2,3.1/runtime-deps/bionic/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:47.00,core
sha256:dc67ef7ca9879635866ac5f68355cbaab9a90f839b12e6af1536773a8d5ee5ea,amd64,linux,Debian 9,2.1.16,2.1/runtime/stretch-slim/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:47.00,core
sha256:c308325b26702502d7b007e12f7e58dc2df111d86240a9a7fa977fa314eb6a53,amd64,windows,Windows Server 2019,2.1.16,2.1/runtime/nanoserver-1809/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:48.00,core
sha256:28545e4da622ad2d8f9d344b18726b0965ba00cbb7c3e6ddf8c55ecadc853386,amd64,windows,"Windows Server, version 1909",2.1.16,2.1/runtime/nanoserver-1909/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:48.00,core
sha256:8be1bc4dc4a8e730e12cdb0a30e06a26a419858781647143104dc7e7547ddd79,arm32,linux,Debian 9,2.1.16,2.1/runtime/stretch-slim/arm32v7/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:48.00,core
sha256:09b4c5e6131b440288672f5b198b716b654bee4555aca306f0bf5f03c0c3c1f5,amd64,linux,Alpine 3.11,2.1.16,2.1/runtime/alpine3.11/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:49.00,core
sha256:e3cd69937770495aea9cb1c2ad14e863b43eca05420b79889e6331b2608f73c5,amd64,linux,Alpine 3.10,2.1.16,2.1/runtime/alpine3.10/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:50.00,core
sha256:ad23efd6e55663130b21ec7005d8f876a1f031c37752fc863ea8659ca8fba8d6,amd64,linux,Ubuntu 18.04,2.1.16,2.1/runtime/bionic/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:50.00,core
sha256:34be900db2806c2ba8abf47476a2a1ce7bc13ae553e63fc7e00ff312ac80d38f,arm32,linux,Ubuntu 18.04,2.1.16,2.1/runtime/bionic/arm32v7/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:51.00,core
sha256:72205da204e0c090c0e0b4add7cd4679b001e107be7d3df3fb0ffb9cd31df528,amd64,linux,Debian 10,3.1.2,3.1/runtime/buster-slim/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:51.00,core
sha256:7e5c36a954f839427710b4c96a2a2a74f91b0be642c3f3316c3f1859321cce9b,arm64,linux,Debian 10,3.1.2,3.1/runtime/buster-slim/arm64v8/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:52.00,core
sha256:2561566a7eb743c42552304d63cda774d705c328cff4edb34eda2744bb902a7c,amd64,windows,"Windows Server, version 1903",3.1.2,3.1/runtime/nanoserver-1903/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:53.00,core
sha256:4fa881516b618548a587f13bc69d70b682d1c8da33ddafef69193cafb72e5f6a,arm32,windows,Windows Server 2019,3.1.2,3.1/runtime/nanoserver-1809/arm32v7/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:53.00,core
sha256:d21bee6c42cb2b4585aa6a3a92793bcada4d70defd0e406d5196e0f90db3ae76,amd64,windows,Windows Server 2019,3.1.2,3.1/runtime/nanoserver-1809/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:53.00,core
sha256:2c29e1b6f47cdf0791b2ea5aee6139f3cff8ce51b931f8508c7a83732ae09d3a,amd64,linux,Alpine 3.10,3.1.2,3.1/runtime/alpine3.10/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:55.00,core
sha256:69844d930e139cec02cc88e45bf792ed19e974d9952ff26ffe21ceb143dc4ec1,amd64,linux,Alpine 3.11,3.1.2,3.1/runtime/alpine3.11/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:56.00,core
sha256:a8c8ec95c5dac4e158fba66be8cd786458dc25228f7afbdf5a71a71c5319df14,arm64,linux,Alpine 3.10,3.1.2,3.1/runtime/alpine3.10/arm64v8/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:56.00,core
sha256:7603f81038e2e154fce03f7a001cfb2e109295cdec10a79cac5fcaf530ed4767,amd64,linux,Ubuntu 18.04,3.1.2,3.1/runtime/bionic/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:58.00,core
sha256:c259cf44a2e6fb3c6d81c0c987b13600b6a48fac68dd80b5e27435c109f155be,arm32,linux,Ubuntu 18.04,3.1.2,3.1/runtime/bionic/arm32v7/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:58.00,core
sha256:7927f4bda3eb118316a34681b9be39d2896a385b328a795067daf8d08070e65d,arm64,linux,Alpine 3.11,3.1.2,3.1/runtime/alpine3.11/arm64v8/Dockerfile,dotnet/core/runtime,2020-03-11 19:58:58.00,core
sha256:b9a271c89a084d172ef5e67d0e6f9558634c3dd89a54cd8074576532699aff12,amd64,linux,Alpine 3.10,2.1.16,2.1/runtime-deps/alpine3.10/amd64/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:58:59.00,core
sha256:c8bfe39c7f6e4b3374b7c9ef6ca2d24f43c5f7cac6b2d4291decc326fcde0ef1,amd64,linux,Debian 9,2.1.16,2.1/aspnet/stretch-slim/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:00.00,core
sha256:5da9b43e84d2f86eb29bf30bed05444a0fb038e4eced8746f95c067640fb209d,arm32,linux,Debian 9,2.1.16,2.1/aspnet/stretch-slim/arm32v7/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:01.00,core
sha256:90823141e7d364e60e9ec3386a583fa4d960bccda8a5ba527b24e2c3b1321e3c,arm32,linux,Ubuntu 18.04,3.1.2,3.1/runtime-deps/bionic/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-03-11 19:59:01.00,core
sha256:ff278abd0a0f792de8574eef6ccce3a222ad91744b5bedd661ef8d698c090a7c,amd64,windows,Windows Server 2019,2.1.16,2.1/aspnet/nanoserver-1809/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:02.00,core
sha256:178f6e164605ac2901149cf8e0cba56fc0e1af0ac0a579e421242595b7662e48,amd64,windows,"Windows Server, version 1903",2.1.16,2.1/aspnet/nanoserver-1903/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:03.00,core
sha256:d4f9c4fc84108b55a27c963e806e802cbc735a1cf6f53e6b19a764e749883c7d,arm32,linux,Ubuntu 18.04,2.1.16,2.1/aspnet/bionic/arm32v7/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:04.00,core
sha256:d14c8a02f4a8e5f954347315477b42c4029352e6b15c5c75c5113e8c0410b79f,amd64,windows,"Windows Server, version 1903",2.1.16,2.1/runtime/nanoserver-1903/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:59:05.00,core
sha256:a820a3ebeea677034ef63ce40de3cceafc0ef36a246965926e06fc3dcafe6324,amd64,linux,Alpine 3.10,2.1.16,2.1/aspnet/alpine3.10/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:05.00,core
sha256:eab33b985369bf0c1d59fe71697f42e94bbfdb0be5660dd6c5d2703e2b5f540d,amd64,linux,Debian 10,3.1.2,3.1/aspnet/buster-slim/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:06.00,core
sha256:021b4bb6cdd7476483b2561227fd864c01fa9d44bba2d6d869dd1e1ddef4aa3e,arm32,linux,Debian 10,3.1.2,3.1/aspnet/buster-slim/arm32v7/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:07.00,core
sha256:68c117bb34396fbb3751c2c99190322d9d071f6f6a971d15393f745d958bb1e0,amd64,linux,Alpine 3.11,2.1.16,2.1/aspnet/alpine3.11/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:08.00,core
sha256:665cd645f2b400126ba87ac237edbddfbae18b23aa0b963f71b7014cd5ce1919,arm32,linux,Debian 10,3.1.2,3.1/runtime/buster-slim/arm32v7/Dockerfile,dotnet/core/runtime,2020-03-11 19:59:08.00,core
sha256:788bdab2e334ce39b8695115fe6a88ca6238d5d0abd49f06b4457fd1dd62a18b,arm64,linux,Debian 10,3.1.2,3.1/aspnet/buster-slim/arm64v8/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:09.00,core
sha256:4e521ef5356baf3b661faec51b3686450ae673aee8cba5bbf67e894fe9ceb60a,amd64,windows,"Windows Server, version 1903",3.1.2,3.1/aspnet/nanoserver-1903/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:10.00,core
sha256:7c13501e03100511aee0ad0b9467341887eb3932b51b1776a36dae5f5a14c120,amd64,windows,"Windows Server, version 1909",3.1.2,3.1/runtime/nanoserver-1909/amd64/Dockerfile,dotnet/core/runtime,2020-03-11 19:59:11.00,core
sha256:4e3a384221180d5be1ea5b5b6b2aee32604d82ab905fb5cef1d994be73ea618f,amd64,linux,Alpine 3.10,3.1.2,3.1/aspnet/alpine3.10/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:11.00,core
sha256:8c25edc44b9cd742da4bf713844954e9011c8746bad96a1ed83184eaad03ea71,amd64,windows,"Windows Server, version 1909",3.1.2,3.1/aspnet/nanoserver-1909/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:13.00,core
sha256:b39cbbb5958ae856951c0270ef3d9b239bd4795abf6f0b383b02bda6238d183f,amd64,linux,Alpine 3.11,3.1.2,3.1/aspnet/alpine3.11/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:13.00,core
sha256:0750db13f8b79e8f77f82e98450b2725840623aade5425f845a86aace8778e45,arm64,linux,Alpine 3.11,3.1.2,3.1/aspnet/alpine3.11/arm64v8/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:15.00,core
sha256:6861aff2be93e393cc47ee0a8274c2151869844f35f5b7e1f6e47becb530cfc8,arm32,linux,Ubuntu 18.04,3.1.2,3.1/aspnet/bionic/arm32v7/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:15.00,core
sha256:870c994960c490e21cb3d99fd23b3149caff5e0d3d036b580bd332c1663bfc1b,arm64,linux,Ubuntu 18.04,3.1.2,3.1/runtime/bionic/arm64v8/Dockerfile,dotnet/core/runtime,2020-03-11 19:59:16.00,core
sha256:192ad26a72452f8023f922be27679ceb518f42dffbe5cfeb24674264721a622a,amd64,linux,Ubuntu 18.04,3.1.2,3.1/aspnet/bionic/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:17.00,core
sha256:3724e77a8eff5e1049979223a1771e6d4cb6cc8df7ed1cb556101e1c894a881a,arm64,linux,Ubuntu 18.04,3.1.2,3.1/aspnet/bionic/arm64v8/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:17.00,core
sha256:f50a033ab2e15bb3ae1186939c5d38e7d592572e2b639cdcb1f2c1d6fa42deeb,amd64,windows,"Windows Server, version 1903",2.1.804,2.1/sdk/nanoserver-1903/amd64/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:19.00,core
sha256:66d3978162fa54d0784d4c07e4e406011d82480bc45d670346909bef20075f24,amd64,linux,Debian 9,2.1.804,2.1/sdk/stretch/amd64/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:19.00,core
sha256:7335d348ff4a4273c58a98902eb723d20ded27a9b3b496c387c5702886b61ba9,amd64,linux,Ubuntu 18.04,2.1.16,2.1/aspnet/bionic/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:19.00,core
sha256:231697ba86285f17c9a582b6ebafb388a326e8234ef2778970dea45d85a83e36,arm32,linux,Debian 9,2.1.804,2.1/sdk/stretch/arm32v7/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:20.00,core
sha256:2491ce35c4a176cad5131b170809538481e4706b582e9e1c6db82dd23ca5d600,amd64,windows,"Windows Server, version 1909",2.1.16,2.1/aspnet/nanoserver-1909/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:21.00,core
sha256:4aee05e09cdb6aeb66274550b9a11c0b628297711dce4865772deed194c86207,amd64,windows,"Windows Server, version 1909",2.1.804,2.1/sdk/nanoserver-1909/amd64/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:21.00,core
sha256:95a9383131b9a8c264951e54cc36d456a2aa6e5939b95c894502d7b0a19470fd,amd64,linux,Alpine 3.10,2.1.804,2.1/sdk/alpine3.10/amd64/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:22.00,core
sha256:9a951f9f0acb23c03e3b4e1dd8383c145f81f81b6e6fd76b01d8227c3019b547,arm32,linux,Ubuntu 18.04,2.1.804,2.1/sdk/bionic/arm32v7/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:24.00,core
sha256:1bcd41aa1fe1a5a490cbee5d7d548975ab12bef347e57759cd253a5478affb99,arm32,linux,Debian 10,3.1.102,3.1/sdk/buster/arm32v7/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:24.00,core
sha256:1872c44609f7a40d55a41a548c158b6581948b93e9c62bb84b757bec33495dcb,amd64,windows,Windows Server 2019,2.1.804,2.1/sdk/nanoserver-1809/amd64/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:24.00,core
sha256:3a83b23c6928775ea89edf2bc9ca5b228e7a2b192ee2743be07181016ca8c99c,amd64,linux,Alpine 3.11,2.1.804,2.1/sdk/alpine3.11/amd64/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:25.00,core
sha256:85ed009f6d2b095f8511e31e6db4db68e6581cd6772dea936422ec8492095dd9,amd64,linux,Debian 10,3.1.102,3.1/sdk/buster/amd64/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:26.00,core
sha256:c9ccc6a2fcf0ad732909a32c3bcedb3bb5ffd64bb8a8a985f9abdcfda7e672b1,amd64,windows,Windows Server 2019,3.1.2,3.1/aspnet/nanoserver-1809/amd64/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:26.00,core
sha256:12ae1b557c1615510eb0e7fe4f5e0f353f0a2c61c6ac52b21ab096748bf5a8d3,amd64,windows,Windows Server 2019,3.1.102,3.1/sdk/nanoserver-1809/amd64/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:26.00,core
sha256:8b43d2d159ed3e2054d3ef5e4a8f7a4a4051860bfeb7b866d1e5ddc63e66cf30,arm64,linux,Debian 10,3.1.102,3.1/sdk/buster/arm64v8/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:27.00,core
sha256:ba2d9bce8e4024020f2b1b1d8492c43871a206e5f8632ef7689737ebbebe35c6,arm32,windows,Windows Server 2019,3.1.2,3.1/aspnet/nanoserver-1809/arm32v7/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:27.00,core
sha256:afd6a215286bc5526899fe8a4f4681591ebc4a4370606bf04a84fe1c5ea6d888,amd64,windows,"Windows Server, version 1903",3.1.102,3.1/sdk/nanoserver-1903/amd64/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:27.00,core
sha256:ea1e53a25c40d2bd195ec03c97f025cede8221d7f12c1e1e4ffa77bb30a0ca03,amd64,linux,Alpine 3.11,3.1.102,3.1/sdk/alpine3.11/amd64/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:28.00,core
sha256:fdf1a1d54d734c8b641ef3843d9eefcf348de46513b49d9f0602baceb9b43be5,arm64,linux,Alpine 3.10,3.1.2,3.1/aspnet/alpine3.10/arm64v8/Dockerfile,dotnet/core/aspnet,2020-03-11 19:59:29.00,core
sha256:17b045e03965a00bff444cbdb97e19b09f05cf76942d5ce44897096e497fa773,arm64,linux,Ubuntu 18.04,3.1.102,3.1/sdk/bionic/arm64v8/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:30.00,core
sha256:0699afae98093d226b3cd7e18a553af1890ca80c2ac9f86592dc8979af71ff7f,amd64,windows,"Windows Server, version 1909",3.1.102,3.1/sdk/nanoserver-1909/amd64/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:30.00,core
sha256:417ddb5e957fa9360f534bb1ceb4c885a01aabcae80f9a3792576f5aa6a1c5f1,amd64,linux,Ubuntu 18.04,3.1.102,3.1/sdk/bionic/amd64/Dockerfile,dotnet/core/sdk,2020-03-11 19:59:31.00,core
